t_s,vx,wz
71.695884782,0.212379619479179,-0.00244983145967126
71.705882746,0.211382538080215,0
71.715418985,0.212379619479179,-0.00244983145967126
71.72540615,0.211382538080215,0
71.735850677,0.212379619479179,-0.00244983145967126
71.745852703,0.21038544178009,-0.00244984962046146
71.755884901,0.21038544178009,-0.00244984962046146
71.765879909,0.209388360381126,0
71.775893179,0.209388360381126,-0.00489969924092293
71.785877649,0.208391278982162,-0.00734954932704568
71.795884844,0.206397086381912,-0.00244984962046146
71.805881592,0.206397086381912,-0.00734954932704568
71.815636351,0.205400004982948,-0.00489969924092293
71.825880687,0.205400004982948,-0.00979939848184586
71.835884332,0.204402923583984,-0.00734954932704568
71.845483034,0.205400004982948,-0.00979939848184586
71.855880195,0.203405827283859,-0.00979938078671694
71.865880551,0.203405827283859,-0.00979938078671694
71.875872701,0.203405827283859,-0.00979938078671694
71.88588881,0.203405827283859,-0.00979938078671694
71.895876479,0.205400019884109,-0.0146990800276399
71.905881003,0.205400004982948,-0.00979939848184586
71.915854637,0.206397086381912,-0.0122492490336299
71.925881787,0.206397086381912,-0.0122492490336299
71.935874704,0.206397086381912,-0.0122492490336299
71.945443904,0.206397086381912,-0.0122492490336299
71.955882361,0.208391264081001,-0.0122492304071784
71.965882999,0.208391264081001,-0.0122492304071784
71.975878401,0.208391264081001,-0.0122492304071784
71.985875468,0.208391278982162,-0.00734954932704568
71.995883863,0.208391278982162,-0.00734954932704568
72.005872952,0.208391278982162,-0.00734954932704568
72.015881638,0.207394182682037,-0.00489969924092293
72.025880045,0.207394182682037,0
72.035879882,0.208391278982162,-0.00244984962046146
72.04564568,0.208391278982162,0.00244984962046146
72.055877363,0.206397086381912,0.00244984962046146
72.065869735,0.207394182682037,0.00489969924092293
72.075879067,0.207394182682037,0.00979939848184586
72.085875079,0.206397086381912,0.00734954932704568
72.095880901,0.205400004982948,0.00979939848184586
72.105873717,0.205400004982948,0.00979939848184586
72.115879831,0.205400004982948,0.00979939848184586
72.125870114,0.205400004982948,0.00979939848184586
72.135881188,0.206397086381912,0.0122492490336299
72.145860075,0.205400004982948,0.00979939848184586
72.155888353,0.205400004982948,0.00979939848184586
72.165872851,0.204402923583984,0.00734954932704568
72.175880487,0.205400004982948,0.00489969924092293
72.185870765,0.206397086381912,0.00734954932704568
72.195888545,0.207394182682037,0.00979939848184586
72.205879218,0.206397086381912,0.00734954932704568
72.215880813,0.207394182682037,0.00979939848184586
72.225878182,0.206397086381912,0.00734954932704568
72.235877781,0.206397086381912,0.00734954932704568
72.245875303,0.206397086381912,0.00734954932704568
72.255876946,0.206397086381912,0.00734954932704568
72.265878563,0.206397086381912,0.00734954932704568
72.27587706,0.205400004982948,0.00979939848184586
72.285876341,0.204402923583984,0.00734954932704568
72.29588219,0.204402923583984,0.00244984962046146
72.305873363,0.203405827283859,0.00489969924092293
72.315890669,0.202408730983734,-0.00244984962046146
72.325875175,0.202408730983734,-0.00244984962046146
72.33587647,0.199417471885681,-0.00489968108013272
72.345876874,0.199417471885681,-0.00489968108013272
72.355877959,0.198420390486717,-0.00734953070059419
72.365877379,0.197423309087753,-0.00979938078671694
72.375877656,0.195429131388664,-0.0146990614011884
72.385873197,0.195429131388664,-0.0146990614011884
72.395885048,0.193434953689575,-0.0146990800276399
72.405880502,0.193434953689575,-0.0195987615734339
72.415881087,0.193434953689575,-0.0146990800276399
72.425878048,0.192437872290611,-0.0171489305794239
72.435875209,0.193434953689575,-0.0146990800276399
72.445876991,0.192437872290611,-0.0171489305794239
72.455884119,0.191440790891647,-0.0146990800276399
72.465870237,0.193434953689575,-0.0146990800276399
72.475878587,0.193434953689575,-0.00979938078671694
72.485874293,0.193434953689575,-0.0146990800276399
72.495881838,0.193434953689575,-0.00979938078671694
72.505879184,0.1944320499897,-0.00734954932704568
72.515878004,0.193434953689575,-0.00979938078671694
72.525877464,0.1944320499897,-0.00734954932704568
72.535888711,0.1944320499897,-0.0122492304071784
72.545893301,0.195429131388664,-0.00979939848184586
72.555897053,0.197423309087753,-0.00979938078671694
72.565876748,0.196426212787628,-0.00734954932704568
72.575888415,0.198420390486717,-0.00734953070059419
72.585868341,0.198420405387878,-0.00244984962046146
72.595878741,0.200414568185806,-0.00734953070059419
72.605871927,0.199417471885681,-0.00489968108013272
72.615880909,0.201411664485931,-0.00489968108013272
72.625883091,0.201411664485931,-0.00489968108013272
72.635884094,0.20141164958477,0
72.645876747,0.202408730983734,-0.00244984962046146
72.655884968,0.20141164958477,0
72.665869381,0.202408730983734,-0.00244984962046146
72.675882446,0.202408730983734,-0.00244984962046146
72.68587408,0.202408730983734,-0.00244984962046146
72.695880308,0.202408730983734,-0.00244984962046146
