t_s,vx,wz
2.449991914,0.263231068849564,-0.00979939848184586
2.45999356,0.265225231647491,-0.00979936216026545
2.469883009,0.267219424247742,-0.00979939848184586
2.479983179,0.270210683345795,-0.0122492304071784
2.48999112,0.27120777964592,-0.00979939848184586
2.499991182,0.273201942443848,-0.00979939848184586
2.509983645,0.275196135044098,-0.00979936216026545
2.519993509,0.275196135044098,-0.00979936216026545
2.530000871,0.276193201541901,-0.00734953070059419
2.539991744,0.278187394142151,-0.00734953070059419
2.549874898,0.280181556940079,-0.00244986801408231
2.559984238,0.281178653240204,-0.00489969924092293
2.570009143,0.282175719738007,-0.00244983145967126
2.580009435,0.282175719738007,0.00244983145967126
2.59000422,0.283172845840454,0.00489969924092293
2.60001476,0.284169912338257,0.00734953070059419
2.610000132,0.28516697883606,0.00979936216026545
2.619740301,0.28716117143631,0.0146990614011884
2.629852008,0.28915536403656,0.00979936216026545
2.639997302,0.290152430534363,0.0171489305794239
2.650005707,0.291149526834488,0.0146990614011884
2.660003886,0.292146623134613,0.0171488933265209
2.670019145,0.293143689632416,0.0195987615734339
2.679981229,0.296134948730469,0.0220486298203468
2.689982449,0.298129141330719,0.0220486298203468
2.699971469,0.298129141330719,0.0220486298203468
2.709813379,0.300123333930969,0.0220486298203468
2.719976651,0.302117466926575,0.0220486298203468
2.729984865,0.302117466926575,0.0269482918083668
2.739980468,0.302117466926575,0.0269482918083668
2.749981274,0.304111659526825,0.0269483290612698
2.75997501,0.306105852127075,0.0269482918083668
2.769981107,0.307102918624878,0.0293981600552797
2.779980304,0.308100014925003,0.0269483290612698
2.789776137,0.309097111225128,0.0293981600552797
2.799985103,0.311091244220734,0.0293981600552797
2.809978312,0.311091274023056,0.0342978611588478
2.819983249,0.312088370323181,0.0318480283021927
2.829977912,0.314082533121109,0.0318479910492897
2.839978053,0.317073822021484,0.0293981600552797
2.849986699,0.317073822021484,0.0293981600552797
2.859974453,0.318070888519287,0.0318479910492897
2.869765857,0.320065081119537,0.0269482918083668
2.879987058,0.320065081119537,0.0269482918083668
2.889971446,0.320065081119537,0.0220486298203468
2.899995297,0.322059243917465,0.0171489305794239
2.909978424,0.324053406715393,0.0122492304071784
2.919980619,0.324053406715393,0.0122492304071784
2.929975682,0.325050503015518,0.00979939848184586
2.940002406,0.326047599315643,0.00244983145967126
2.94980082,0.328041762113571,0.00244986801408231
2.960001065,0.328041762113571,0.00244986801408231
2.969998546,0.329038858413696,0
2.980003046,0.331033021211624,0
2.990006828,0.334024280309677,-0.00244986801408231
3.000005475,0.333027184009552,0.00489969924092293
3.010010767,0.33701553940773,0
3.02001062,0.339009702205658,0.00489969924092293
3.029778117,0.338012635707855,0.00734953070059419
3.040002219,0.340006828308105,0.0122492304071784
3.050005006,0.342000991106033,0.00734953070059419
3.060007086,0.342998087406158,0.00979936216026545
3.07000796,0.345989346504211,0.00734956748783588
3.080001399,0.346986413002014,0.00979939848184586
3.089997951,0.346986413002014,0.0146990614011884
3.100003104,0.350974768400192,0.00979939848184586
3.10974672,0.350974768400192,0.0146990614011884
3.120012771,0.351971864700317,0.0122492304071784
3.130014752,0.355960190296173,0.0122492304071784
3.140007599,0.356957286596298,0.0146990614011884
3.150009564,0.357954382896423,0.0220485925674438
3.160008018,0.362939834594727,0.0195987615734339
3.170012008,0.361942708492279,0.0269482918083668
3.180012699,0.36593109369278,0.0269482918083668
3.189732045,0.367925256490707,0.0269483290612698
3.200008051,0.369919419288635,0.0318479910492897
3.210009215,0.369919419288635,0.0318479910492897
3.220016567,0.372910678386688,0.0342978239059448
3.230013223,0.373907774686813,0.0318479910492897
3.240009583,0.375901937484741,0.0318480283021927
3.250013372,0.377896130084991,0.0318479910492897
3.260005572,0.376899033784866,0.0342978611588478
3.26971845,0.378893196582794,0.0293981600552797
3.280001759,0.378893196582794,0.0293981600552797
3.290009018,0.379890322685242,0.0269482918083668
3.300011024,0.380887389183044,0.0244984608143568
3.310006151,0.382881551980972,0.0244984608143568
3.320004929,0.382881581783295,0.0195987615734339
3.330012798,0.3848757147789,0.0195987615734339
3.340012414,0.3848757147789,0.0195987615734339
3.349707425,0.385872840881348,0.0171488933265209
3.360017409,0.387866973876953,0.0122492304071784
3.37000539,0.388864099979401,0.00979936216026545
3.380010298,0.387866973876953,0.0122492304071784
3.390016113,0.390858262777328,0.00979939848184586
3.400013549,0.389861166477203,0.00734953070059419
3.410019158,0.389861166477203,0.00734953070059419
3.419997956,0.389861166477203,0.00734953070059419
3.429700556,0.387867003679276,0.00734953070059419
3.440016108,0.387867003679276,0.00244986801408231
3.450019522,0.38686990737915,0
3.460024004,0.385872840881348,-0.00244983145967126
3.470024637,0.383878648281097,0.00244986801408231
3.480008749,0.3848757147789,-0.00489969924092293
3.490018844,0.380887389183044,-0.00489966291934252
3.500004786,0.38188448548317,-0.00734953070059419
3.509663417,0.381884455680847,-0.0122492304071784
3.520005665,0.381884455680847,-0.0122492304071784
3.530012895,0.381884455680847,-0.0122492304071784
3.54000305,0.382881581783295,-0.00979936216026545
3.550010157,0.382881581783295,-0.00979936216026545
3.560016189,0.38188448548317,-0.00734953070059419
3.570003125,0.382881581783295,-0.00979936216026545
3.580008687,0.382881581783295,-0.00489969924092293
3.589655663,0.383878648281097,-0.00244986801408231
3.600020267,0.383878648281097,-0.00244986801408231
3.610002271,0.383878648281097,0.00244986801408231
3.620028466,0.382881581783295,0.00489969924092293
3.630003878,0.3848757147789,0.00489969924092293
3.640004918,0.382881581783295,0.00489969924092293
3.650004712,0.382881581783295,0.00489969924092293
3.660000197,0.383878648281097,0.00244986801408231
3.669649252,0.382881581783295,0.00489969924092293
3.680007112,0.381884455680847,0.00244983145967126
3.690026267,0.383878648281097,-0.00244986801408231
3.70001516,0.382881551980972,0
3.710011586,0.379890292882919,-0.00734953070059419
3.720011962,0.380887389183044,-0.00979939848184586
3.730008727,0.378893196582794,-0.0146990986540914
3.740022586,0.377896130084991,-0.0171489305794239
3.749632333,0.377896130084991,-0.0220485925674438
3.760003958,0.375901937484741,-0.0220486298203468
3.770008956,0.375901937484741,-0.0269482918083668
3.780014211,0.374904870986938,-0.0293981600552797
3.790008042,0.372910678386688,-0.0293981600552797
3.800016367,0.372910678386688,-0.0342978239059448
3.810010703,0.373907774686813,-0.0318479910492897
3.820008459,0.374904870986938,-0.0342978611588478
3.829611125,0.373907774686813,-0.0318479910492897
3.840003306,0.375901937484741,-0.0318480283021927
3.850000949,0.375901937484741,-0.0318480283021927
3.860011009,0.377896130084991,-0.0318479910492897
3.870011569,0.379890292882919,-0.0318479910492897
3.880025271,0.38188448548317,-0.0318479910492897
3.890016624,0.382881551980972,-0.0244984608143568
3.900012795,0.383878648281097,-0.0220485925674438
3.909592055,0.38686990737915,-0.0195987615734339
3.920007346,0.387867003679276,-0.0220485925674438
3.930006877,0.389861166477203,-0.0171489305794239
3.940010205,0.390858262777328,-0.0146990614011884
3.950009889,0.392852425575256,-0.00979936216026545
3.959997211,0.393849521875381,-0.00734953070059419
3.969991267,0.394846618175507,-0.00489969924092293
3.979985797,0.396840780973434,0
3.989560877,0.39783787727356,-0.00244986801408231
3.999988961,0.398834943771362,0.00489969924092293
4.009992104,0.400829136371613,0.00489966291934252
4.019984446,0.400829136371613,0.0146990614011884
4.029985901,0.402823328971863,0.0146990986540914
4.039503006,0.405814588069916,0.0122492304071784
4.050018449,0.407808750867844,0.0171489305794239
4.059979256,0.408805847167969,0.0195987615734339
4.069549665,0.410800009965897,0.0244984608143568
4.07998969,0.410800009965897,0.0195987969636917
4.089981009,0.410800009965897,0.0244984608143568
4.099978683,0.412794172763824,0.0195987615734339
4.109985301,0.411797106266022,0.0220486298203468
4.119978879,0.412794172763824,0.0195987615734339
4.129980598,0.412794172763824,0.0195987615734339
4.139466157,0.409802913665771,0.0220486298203468
4.149522144,0.409802913665771,0.0171489305794239
4.159990763,0.407808750867844,0.0171489305794239
4.169985685,0.407808721065521,0.0122492304071784
4.179986087,0.407808750867844,0.0171489305794239
4.189970468,0.407808721065521,0.0122492304071784
4.199980225,0.405814588069916,0.0122492304071784
4.209977685,0.405814588069916,0.0122492304071784
4.219997258,0.405814588069916,0.0122492304071784
4.229476415,0.404817491769791,0.00979939848184586
4.239988927,0.405814588069916,0.00734956748783588
4.249955275,0.402823328971863,0.00979936216026545
4.25999102,0.403820395469666,0.00734953070059419
4.269991659,0.402823328971863,0.00979936216026545
4.279986613,0.401826232671738,0.00734953070059419
4.289957557,0.400829136371613,0.00489966291934252
4.299987775,0.400829136371613,0.00489966291934252
4.309462546,0.39983206987381,0.00244983145967126
4.319988475,0.398834973573685,0
4.329958073,0.398834973573685,0
4.339789978,0.39783787727356,0.00244986801408231
4.349995843,0.398834973573685,0
4.359455166,0.398834973573685,0
4.369984759,0.398834943771362,-0.00489969924092293
4.379957496,0.39783787727356,-0.00734953070059419
4.389451397,0.398834943771362,-0.00489969924092293
4.39999145,0.399832040071487,-0.00734953070059419
4.409963463,0.399832040071487,-0.00734953070059419
4.419989461,0.39983206987381,-0.0122492304071784
4.429973374,0.39983206987381,-0.0122492304071784
4.439989657,0.399832040071487,-0.0171489305794239
4.44999102,0.399832040071487,-0.0171489305794239
4.459983318,0.398834943771362,-0.0195987615734339
4.469420269,0.39783787727356,-0.0171489305794239
4.479987203,0.39783787727356,-0.0122492304071784
4.489984822,0.39983206987381,-0.0122492304071784
4.499988127,0.39783787727356,-0.00734953070059419
4.509990339,0.39783787727356,-0.00734953070059419
4.519986561,0.39783787727356,0.00244986801408231
4.529984456,0.39783787727356,0.00244986801408231
4.539991033,0.396840780973434,0.00979939848184586
4.549408718,0.39783787727356,0.0122492304071784
4.559983306,0.39783787727356,0.0171489305794239
4.569985131,0.398834943771362,0.0195987615734339
4.579983617,0.39983206987381,0.0220486298203468
4.589987286,0.39783787727356,0.0269483290612698
4.59997448,0.39983206987381,0.0269482918083668
4.609987303,0.400829136371613,0.0293981228023767
4.619982514,0.400829136371613,0.0293981228023767
4.629399102,0.400829136371613,0.0293981228023767
4.639981667,0.402823328971863,0.0293981600552797
4.650013794,0.401826202869415,0.0269482918083668
4.659989832,0.40282329916954,0.0244984608143568
4.669986727,0.401826202869415,0.0269482918083668
4.67999345,0.402823328971863,0.0195987615734339
4.689981002,0.402823328971863,0.0146990986540914
4.699990267,0.402823328971863,0.00979936216026545
4.709384425,0.401826232671738,0.00734953070059419
4.719985852,0.401826202869415,0.00244983145967126
4.729988109,0.401826202869415,-0.00244983145967126
4.739986871,0.398834943771362,-0.00489969924092293
4.749999547,0.398834943771362,-0.00979936216026545
4.75998704,0.398834943771362,-0.00979936216026545
4.769990147,0.398834943771362,-0.0195987615734339
4.779996201,0.396840810775757,-0.0195987615734339
4.789381756,0.396840780973434,-0.0244984608143568
4.799984352,0.395843684673309,-0.0269482918083668
4.809988958,0.394846618175507,-0.0293981600552797
4.819990468,0.393849521875381,-0.0318479910492897
4.829991867,0.391855359077454,-0.0318479910492897
4.839989643,0.393849551677704,-0.0367476902902126
4.849989457,0.392852425575256,-0.0391975603997707
4.859986497,0.391855359077454,-0.0416473895311356
4.869370246,0.389861166477203,-0.0416473895311356
4.880014305,0.390858262777328,-0.0440972596406937
4.890010271,0.388864099979401,-0.0440972223877907
4.89998819,0.388864099979401,-0.0440972223877907
4.910003948,0.387867003679276,-0.0465470515191555
4.919983252,0.388864099979401,-0.0489969216287136
4.929994183,0.388864099979401,-0.0489969216287136
4.939984092,0.388864099979401,-0.0489969216287136
4.949359057,0.388864099979401,-0.0440972223877907
4.959984574,0.387867003679276,-0.0465470515191555
4.969989898,0.388864099979401,-0.0440972223877907
4.980013716,0.387867003679276,-0.0465470515191555
4.989984532,0.389861166477203,-0.0465470887720585
4.999982128,0.387867003679276,-0.0465470515191555
5.009991835,0.387867003679276,-0.0465470515191555
5.019987496,0.385872840881348,-0.0465470887720585
5.029351145,0.38686990737915,-0.0489969216287136
5.039988702,0.385872840881348,-0.0514467544853687
5.050007072,0.383878648281097,-0.0514467880129814
5.060011435,0.383878648281097,-0.0514467880129814
5.069986934,0.3848757147789,-0.0538966208696365
5.079984111,0.383878648281097,-0.0514467880129814
5.089993338,0.383878648281097,-0.0465470515191555
5.099986503,0.385872840881348,-0.0465470887720585
5.109343234,0.387867003679276,-0.0416473895311356
5.11998624,0.389861166477203,-0.0416473895311356
5.130013756,0.390858262777328,-0.0342978611588478
5.140010421,0.391855359077454,-0.0269482918083668
5.150002149,0.395843684673309,-0.0269482918083668
5.160002923,0.396840780973434,-0.0244984608143568
5.169250286,0.396840810775757,-0.0195987615734339
5.179991632,0.399832040071487,-0.0171489305794239
5.189333205,0.399832040071487,-0.0171489305794239
5.199991516,0.39983206987381,-0.0122492304071784
5.209990353,0.400829136371613,-0.00979939848184586
5.219987786,0.401826232671738,-0.00734953070059419
5.229991269,0.402823328971863,-0.00489969924092293
5.240000292,0.403820395469666,-0.00734953070059419
5.249987859,0.403820395469666,-0.00244986801408231
5.259985753,0.405814588069916,-0.00244983145967126
5.269161635,0.406811654567719,0
5.279991488,0.407808750867844,0.00244986801408231
5.289984522,0.408805847167969,0
5.299991177,0.409802913665771,0.00244983145967126
5.30925504,0.408805847167969,0
5.31997979,0.408805847167969,0
5.3299881,0.407808750867844,-0.00244986801408231
5.340013087,0.406811654567719,0
5.349309275,0.405814588069916,-0.00244983145967126
5.359219955,0.405814588069916,-0.00244983145967126
5.36914007,0.405814588069916,-0.0122492304071784
5.37998969,0.404817491769791,-0.0146990614011884
5.389223954,0.404817491769791,-0.0146990614011884
5.399992154,0.403820395469666,-0.0171489305794239
5.409222741,0.403820395469666,-0.0220485925674438
5.419989415,0.403820395469666,-0.0220485925674438
5.429214079,0.403820395469666,-0.0220485925674438
5.439989775,0.404817491769791,-0.0244984608143568
5.449211235,0.405814588069916,-0.0269482918083668
5.459217312,0.404817491769791,-0.0244984608143568
5.469124434,0.403820395469666,-0.0171489305794239
5.479214266,0.401826232671738,-0.0171489305794239
5.489202326,0.401826232671738,-0.0171489305794239
5.499229716,0.401826232671738,-0.0171489305794239
5.509221925,0.401826202869415,-0.0122492304071784
5.519204594,0.402823328971863,-0.0146990986540914
5.529213482,0.400829136371613,-0.0146990614011884
5.53920135,0.399832040071487,-0.0171489305794239
5.549202112,0.39783787727356,-0.0171489305794239
5.559110949,0.396840810775757,-0.0195987615734339
5.569102889,0.395843684673309,-0.0171488933265209
5.579196499,0.395843684673309,-0.0122492304071784
5.589195895,0.394846618175507,-0.00979939848184586
5.599206001,0.392852425575256,-0.00979936216026545
5.609190491,0.393849521875381,-0.00734953070059419
5.619203838,0.390858262777328,0
5.629193671,0.391855359077454,0.00244983145967126
5.639202551,0.389861166477203,0.0122492304071784
5.649194176,0.390858262777328,0.0195987969636917
5.65919023,0.390858262777328,0.0244984608143568
5.669098631,0.391855359077454,0.0269482918083668
5.679159203,0.391855359077454,0.0269482918083668
5.689188991,0.390858262777328,0.0342978611588478
5.699161417,0.393849521875381,0.0416473895311356
5.709122413,0.391855359077454,0.0416473895311356
5.719182432,0.394846618175507,0.0440972223877907
5.729110863,0.395843684673309,0.0416473522782326
5.739184805,0.396840810775757,0.0440972223877907
5.749098218,0.396840810775757,0.0440972223877907
5.759075156,0.39783787727356,0.0416473895311356
5.769066373,0.39783787727356,0.0416473895311356
5.779124381,0.398834943771362,0.0391975603997707
5.789092816,0.398834943771362,0.0342978239059448
5.799109151,0.395843684673309,0.0269482918083668
5.80907484,0.396840780973434,0.0244984608143568
5.819103245,0.395843684673309,0.0171488933265209
5.829093875,0.393849521875381,0.0171489305794239
5.839086601,0.393849521875381,0.00734953070059419
5.849084299,0.393849521875381,0.00244986801408231
5.859081684,0.392852425575256,0
5.869094057,0.391855359077454,-0.00734953070059419
5.87907802,0.391855359077454,-0.0122492304071784
5.889015789,0.392852425575256,-0.0146990986540914
5.899062358,0.392852425575256,-0.0146990986540914
5.909077052,0.393849521875381,-0.0171489305794239
5.919075841,0.392852425575256,-0.0146990986540914
5.929064284,0.393849521875381,-0.0171489305794239
5.939062783,0.394846618175507,-0.0146990614011884
5.949027709,0.394846618175507,-0.0146990614011884
5.95905959,0.396840780973434,-0.0146990614011884
5.969039811,0.396840780973434,-0.0146990614011884
5.979059152,0.396840780973434,-0.00979939848184586
5.989054484,0.396840780973434,-0.00979939848184586
5.999073689,0.39983206987381,-0.0122492304071784
6.009027831,0.398834943771362,-0.00979936216026545
6.019057378,0.398834943771362,-0.00979936216026545
6.029042588,0.399832040071487,-0.00734953070059419
6.039068347,0.399832040071487,-0.00734953070059419
6.049034575,0.400829136371613,-0.00979939848184586
6.059039355,0.399832040071487,-0.00734953070059419
6.069051292,0.401826202869415,-0.00244983145967126
6.07905393,0.402823328971863,-0.00489969924092293
6.089031733,0.403820395469666,-0.00244986801408231
6.099023087,0.40282329916954,0
6.109033539,0.404817491769791,0
6.119026859,0.404817491769791,0
6.129063508,0.404817461967468,0.00489969924092293
6.139021505,0.406811654567719,0.00489969924092293
6.149023872,0.406811654567719,0.00979939848184586
6.159023773,0.407808750867844,0.00734953070059419
6.168975052,0.406811654567719,0.00979939848184586
6.17903227,0.406811654567719,0.0146990614011884
6.189025645,0.405814588069916,0.0122492304071784
6.199046412,0.405814588069916,0.0122492304071784
6.20903244,0.402823328971863,0.0146990986540914
6.219014379,0.403820395469666,0.0122492304071784
6.22905545,0.402823328971863,0.00979936216026545
6.23902149,0.400829136371613,0.00979939848184586
6.249028086,0.399832040071487,0.00734953070059419
6.259024335,0.398834943771362,0.00979936216026545
6.269049257,0.398834943771362,0.00489969924092293
6.279026638,0.39783787727356,0.00244986801408231
6.28900316,0.396840810775757,0.00489969924092293
6.299017508,0.39783787727356,0.00734953070059419
6.309012117,0.39983206987381,0.00244983145967126
6.319016315,0.39783787727356,0.00734953070059419
6.329011715,0.39983206987381,0.00244983145967126
6.339010512,0.399832040071487,0.00734953070059419
6.349023554,0.399832040071487,0.00734953070059419
6.359016244,0.399832040071487,0.00734953070059419
6.369019118,0.401826232671738,0.00734953070059419
6.379050625,0.401826232671738,0.00734953070059419
6.388999732,0.403820395469666,0.00734953070059419
6.399019294,0.402823328971863,0.00489969924092293
6.409007376,0.402823328971863,0.00489969924092293
6.419018037,0.404817461967468,0.00489969924092293
6.429014197,0.404817461967468,0.00489969924092293
6.439024545,0.405814588069916,-0.00244983145967126
6.449013263,0.407808750867844,-0.00244986801408231
6.459012243,0.407808750867844,-0.00244986801408231
6.46905146,0.406811654567719,-0.00489969924092293
6.479014281,0.408805847167969,-0.00489969924092293
6.489013435,0.407808750867844,-0.00734953070059419
