t_s,vx,wz
136.865999911,0.181469917297363,-0.00489968108013272
136.876003491,0.181469917297363,-0.00489968108013272
136.885997397,0.180472820997238,-0.00244983145967126
136.895687003,0.179475724697113,-0.00489968108013272
136.906003766,0.17847865819931,-0.00244984962046146
136.915977375,0.17648446559906,-0.00244984962046146
136.92554494,0.17648446559906,-0.00244984962046146
136.936003276,0.175487384200096,-0.00489969924092293
136.946010368,0.173493206501007,0
136.956008808,0.173493206501007,0
136.966015071,0.173493206501007,0
136.975997315,0.172496110200882,0.00244984962046146
136.986010456,0.171499028801918,0
136.995910014,0.170501947402954,0.00244983145967126
137.00557175,0.16950486600399,0
137.016004366,0.170501947402954,0.00244983145967126
137.026013959,0.170501947402954,0.00244983145967126
137.036006626,0.170501947402954,0.00734953070059419
137.046015456,0.169504851102829,0.00489968108013272
137.056002901,0.169504851102829,0.00489968108013272
137.066021612,0.170501947402954,0.00734953070059419
137.075999471,0.169504851102829,0.00979938078671694
137.085563543,0.169504851102829,0.00979938078671694
137.095998849,0.170501947402954,0.00734953070059419
137.106006518,0.170501947402954,0.0122492304071784
137.115989596,0.171499043703079,0.00979938078671694
137.126016169,0.170501947402954,0.0122492304071784
137.136007863,0.170501947402954,0.00734953070059419
137.146013334,0.171499043703079,0.00979938078671694
137.155974826,0.170501947402954,0.0122492304071784
137.165568377,0.170501947402954,0.00734953070059419
137.175970299,0.171499043703079,0.00489968108013272
137.186019762,0.172496125102043,0.00734953070059419
137.195970202,0.172496125102043,0.00734953070059419
137.206032069,0.173493206501007,0.00489969924092293
137.216000334,0.172496125102043,0.00734953070059419
137.226020853,0.172496110200882,0.00244984962046146
137.235997648,0.173493206501007,0.00489969924092293
137.24554096,0.173493206501007,0.00489969924092293
137.256002464,0.174490302801132,0.00244984962046146
137.266017407,0.175487384200096,0.00489969924092293
137.276002662,0.17648446559906,0.00734954932704568
137.286009905,0.17648446559906,0.00734954932704568
137.296045131,0.177481561899185,0.00489969924092293
137.306030374,0.17648446559906,0.00734954932704568
137.316005492,0.178478643298149,0.00734953070059419
137.325538612,0.179475724697113,0.00979938078671694
137.336004423,0.179475724697113,0.00979938078671694
137.346007754,0.182466998696327,0.00734953070059419
137.35600084,0.182466998696327,0.00734953070059419
137.366004207,0.183464080095291,0.00979938078671694
137.376002245,0.182466998696327,0.00734953070059419
137.385977118,0.184461176395416,0.00734954932704568
137.396002006,0.183464080095291,0.00979938078671694
137.405521155,0.184461176395416,0.00734954932704568
137.416013965,0.184461176395416,0.00734954932704568
137.426006634,0.184461176395416,0.00734954932704568
137.436012748,0.18545825779438,0.00489969924092293
137.446003836,0.184461176395416,0.00734954932704568
137.455972142,0.184461176395416,0.00734954932704568
137.466003368,0.184461176395416,0.00734954932704568
137.476019362,0.184461176395416,0.00734954932704568
137.485505204,0.184461176395416,0.00734954932704568
137.496009048,0.184461176395416,0.00734954932704568
137.505999431,0.18545825779438,0.00979939848184586
137.515974366,0.184461176395416,0.00734954932704568
137.52601126,0.186455339193344,0.00734954932704568
137.536009852,0.186455339193344,0.0122492304071784
137.545974974,0.18545825779438,0.00979939848184586
137.556005356,0.187452435493469,0.00979938078671694
137.565494718,0.187452435493469,0.00979938078671694
137.57600452,0.189446598291397,0.00979938078671694
137.586014355,0.189446598291397,0.00979938078671694
137.596003948,0.191440790891647,0.00979938078671694
137.606002135,0.192437872290611,0.00734953070059419
137.615956771,0.1944320499897,0.00734954932704568
137.626007661,0.1944320499897,0.0122492304071784
137.636009223,0.1944320499897,0.00734954932704568
137.645484022,0.196426212787628,0.00734954932704568
137.655974029,0.196426212787628,0.00734954932704568
137.666006621,0.198420390486717,0.00734953070059419
137.675975974,0.198420390486717,0.00734953070059419
137.686004512,0.200414568185806,0.00734953070059419
137.695961904,0.199417471885681,0.00979938078671694
137.706014288,0.199417471885681,0.00979938078671694
137.716000653,0.200414568185806,0.0122492304071784
137.72547987,0.200414568185806,0.00734953070059419
137.736008408,0.202408745884895,0.0122492304071784
137.746004255,0.202408745884895,0.0122492304071784
137.755995387,0.203405827283859,0.0146990800276399
137.766009532,0.203405827283859,0.0146990800276399
137.77600403,0.205400019884109,0.0146990800276399
137.785976266,0.203405827283859,0.0146990800276399
