t_s,Fx_left,Fy_left,Fz_left,Fx_right,Fy_right,Fz_right
56.688210975,-4.05490016937256,4.78159999847412,13.4561996459961,5.36210012435913,3.89580011367798,14.568000793457
56.69820152,-4.04629993438721,4.78159999847412,13.4398002624512,5.36640024185181,3.9818000793457,14.53600025177
56.709020942,-4.04200029373169,4.74290037155151,13.4479999542236,5.3105001449585,4.02480030059814,14.5040006637573
56.718087213,-4.04200029373169,4.75150012969971,13.5545997619629,5.28470039367676,4.06349992752075,14.3120002746582
56.728207961,-4.01620006561279,4.79879999160767,13.6366004943848,5.25890016555786,4.05920028686523,14.1760005950928
56.738210851,-4.0076003074646,4.81170034408569,13.497200012207,5.24170017242432,3.89580011367798,14.1120004653931
56.74820961,-4.02480030059814,4.80310010910034,13.4644002914429,5.18580007553101,3.74530005455017,14.07200050354
56.758202403,-4.01189994812012,4.82460021972656,13.4152002334595,5.14709997177124,3.65500020980835,14.032000541687
56.768166722,-3.99040007591248,4.78159999847412,13.2348003387451,5.12560033798218,3.67220020294189,14.1200008392334
56.778204042,-3.9173002243042,4.67840003967285,13.3495998382568,5.12560033798218,3.70230007171631,13.9760007858276
56.788190085,-3.89580011367798,4.60100030899048,13.3578004837036,5.07400035858154,3.72810006141663,13.8480005264282
56.798146069,-3.88720011711121,4.55369997024536,13.1937999725342,4.98370027542114,3.74960017204285,13.7360010147095
56.80812927,-3.85710024833679,4.47200012207031,13.0298004150391,4.91490030288696,3.75820016860962,13.5120010375977
56.818213243,-3.84420013427734,4.49350023269653,13.1773996353149,4.9665002822876,3.76680016517639,13.4160003662109
56.828204898,-3.84420013427734,4.62680006027222,13.2184000015259,4.97510004043579,3.8313000202179,13.4640007019043
56.838213646,-3.8270001411438,4.73860025405884,13.1036005020142,4.91919994354248,3.86140012741089,13.528000831604
56.848149567,-3.74530005455017,4.7859001159668,13.0626001358032,4.88910007476807,3.85280013084412,13.2800006866455
56.858203954,-3.68940019607544,4.75580024719238,12.9888000488281,4.91490030288696,3.92590022087097,13.1440010070801
56.868206178,-3.68080019950867,4.62680006027222,12.7919998168945,4.8503999710083,3.87430024147034,13.0160007476807
56.878202764,-3.67650008201599,4.54080009460449,12.6607999801636,4.69990015029907,3.67650008201599,12.9440002441406
56.888213403,-3.69800019264221,4.43760013580322,12.6280002593994,4.61390018463135,3.60770010948181,12.8400001525879
56.898141043,-3.70660018920898,4.34730005264282,12.6526002883911,4.605299949646,3.53460001945496,12.7760009765625
56.908031812,-3.67650008201599,4.28280019760132,12.6772003173828,4.65689992904663,3.3927001953125,12.9040002822876
56.91820407,-3.59910011291504,4.26990032196045,12.6280002593994,4.64400005340576,3.3970000743866,12.9120006561279
56.928152916,-3.53890013694763,4.24410009384155,12.578800201416,4.66120004653931,3.44000005722046,12.8000001907349
56.938211041,-3.52600002288818,4.18390035629272,12.4804000854492,4.67409992218018,3.42710018157959,12.8320007324219
56.948144623,-3.50880002975464,4.13660001754761,12.3573999404907,4.66980028152466,3.44860005378723,12.7600002288818
56.958107327,-3.50020003318787,4.08930015563965,12.1851997375488,4.605299949646,3.43570017814636,12.6560001373291
56.968169297,-3.51310014724731,4.07640027999878,12.0293998718262,4.54940032958984,3.46150016784668,12.568000793457
56.978105099,-3.49590015411377,4.11509990692139,11.9063997268677,4.54080009460449,3.53460001945496,12.4400005340576
