t_s,vx_raw,vx_filt
27.548896508,0.200414568185806,0.200314984453569
27.558185572,0.200414568185806,0.200427168672619
27.568883832,0.200414568185806,0.200533762944955
27.578898568,0.200414568185806,0.200647011946913
27.5881598,0.200414568185806,0.200776569155522
27.598879839,0.201411664485931,0.200928317648619
27.608162404,0.200414568185806,0.201105521802527
27.618878008,0.20141164958477,0.201309537341602
27.628899037,0.200414568185806,0.201537367246642
27.638169438,0.202408730983734,0.201778696641928
27.648873578,0.202408730983734,0.202017773233496
27.658179426,0.202408730983734,0.20224033154194
27.668196828,0.202408730983734,0.202437913169314
27.678897603,0.203405827283859,0.202607203245867
27.688178741,0.203405827283859,0.202751158717522
27.698161517,0.202408730983734,0.202881986609348
27.70888086,0.203405827283859,0.203019288417558
27.718885432,0.202408745884895,0.203184450071064
27.728896932,0.203405827283859,0.203396194110963
27.738887901,0.203405827283859,0.203668206738286
27.748164616,0.203405827283859,0.204008468803673
27.758885068,0.204402923583984,0.204418690461739
27.768171673,0.204402923583984,0.204893686741777
27.778898059,0.204402923583984,0.205420664450305
27.788915051,0.206397086381912,0.205977219579392
27.798102158,0.207394182682037,0.206533608733756
27.808910441,0.206397086381912,0.207061062379138
27.818909818,0.207394182682037,0.207534819527131
27.828186893,0.209388345479965,0.207931142244739
27.838913035,0.207394182682037,0.208229408815185
27.848912129,0.208391264081001,0.208414493650077
27.858170195,0.209388345479965,0.208473255152839
27.868910819,0.209388345479965,0.208396032131797
27.878174256,0.209388345479965,0.208186046776142
27.888912858,0.207394182682037,0.207864957591334
27.898297077,0.206397086381912,0.207466527746108
27.908228937,0.207394182682037,0.207023289488631
27.918911149,0.207394182682037,0.206561446982571
27.928169689,0.205400004982948,0.206107337314863
27.938938806,0.206397086381912,0.205691647628695
27.948170281,0.205400004982948,0.205348150862234
27.958918669,0.203405827283859,0.205111596319291
27.968169063,0.204402923583984,0.205010109307787
27.978909706,0.204402923583984,0.205055399159794
27.988169095,0.205400004982948,0.20524214589509
27.998493596,0.205400004982948,0.205555006372202
28.008879666,0.206397086381912,0.205975370629711
28.018168556,0.205400004982948,0.206484167650813
28.02887961,0.207394182682037,0.207059766556169
28.038185012,0.206397086381912,0.207674034655898
28.048877248,0.208391278982162,0.208289687380416
28.058168288,0.209388360381126,0.208860871050071
28.068230551,0.21038544178009,0.209340396753647
28.07891427,0.21038544178009,0.209690564663008
28.088911826,0.209388360381126,0.209887918702737
28.098172517,0.211382538080215,0.209920042795034
28.108877702,0.209388360381126,0.20978283634887
28.11816946,0.21038544178009,0.209481196217759
28.12887971,0.208391278982162,0.20902791280273
28.138168737,0.209388360381126,0.20844068846995
28.148230835,0.208391278982162,0.207742311144288
28.158914569,0.206397086381912,0.206963606799799
28.168151131,0.205400019884109,0.206140749946
28.178915921,0.204402923583984,0.205304990731915
28.18818819,0.205400019884109,0.204476003862819
28.198792471,0.203405827283859,0.20366617640082
28.208168389,0.203405827283859,0.202888783173535
28.218908168,0.202408745884895,0.202161793685604
28.228176453,0.201411664485931,0.201508307592219
28.238904528,0.200414568185806,0.200954552079177
28.248145821,0.200414568185806,0.200524973696871
28.258157703,0.200414568185806,0.200239193630959
28.268141993,0.199417471885681,0.200112977537037
28.278913147,0.200414568185806,0.200158840886983
28.288145187,0.199417471885681,0.20038463205674
28.298938187,0.200414568185806,0.20079116141463
